Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
22,14,9,23,18,16
23,15,8,22,19,17
24,16,7,21,20,18
23,15,8,22,21,18
22,14,9,23,20,18
21,13,10,24,19,17
20,12,11,25,18,16
19,11,12,26,17,15
18,10,13,27,16,14
19,11,12,26,17,13
20,12,11,25,16,14
21,13,10,24,17,15
