Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
6,18,19,9,10,16
5,17,20,10,9,15
4,16,21,11,8,14
5,17,20,10,7,13
6,18,19,9,8,14
7,19,18,8,9,15
8,20,17,7,10,16
9,21,16,6,11,17
10,22,15,5,12,18
9,21,16,6,13,19
8,20,17,7,12,18
7,19,18,8,11,17
