Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
22,2,23,1,22,0
20,8,8,10,19,5
19,9,9,11,20,6
18,10,10,12,21,7
17,11,11,13,22,6
16,12,12,14,22,6
15,13,13,15,22,6
14,14,12,16,22,6
13,15,11,17,22,6
12,16,10,18,22,6
11,17,9,19,22,6
10,18,8,20,22,6
9,19,7,21,22,6
8,20,6,22,22,6
7,21,5,23,22,6
6,22,4,24,22,6
5,23,3,25,22,6
4,24,2,26,22,6
3,25,2,26,22,6
2,26,1,27,22,6
1,27,2,28,22,6
2,28,3,27,22,6
3,27,4,26,23,7
4,26,5,25,23,7
5,25,6,24,23,7
6,24,7,23,23,7
7,23,8,22,23,7
8,22,9,21,23,7
9,21,10,20,23,7
10,20,11,19,23,7
11,19,12,18,23,7
12,18,13,17,23,7
13,17,14,16,23,7
14,16,15,15,23,7
15,15,16,14,23,7
16,14,17,13,23,7
17,13,18,12,23,7
18,12,19,11,23,7
19,11,20,10,23,7
20,10,21,9,23,7
21,9,22,8,24,6
22,8,23,7,25,5
23,7,24,6,26,4
24,6,25,5,27,3
25,5,26,4,27,2
26,4,27,3,27,1
27,3,28,2,27,1
28,2,27,1,26,2
27,1,26,2,25,3
26,2,25,3,24,4
25,3,24,4,25,5
24,4,25,5,26,4
25,5,26,4,25,3
26,4,25,3,24,2
25,3,24,2,23,1
24,2,23,1,22,0
